customer_id,total_spend,avg_spend,spend_std,transaction_count,unique_categories,age,gender,cluster,persona
347518,769.25,769.25,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
347539,11.83,11.83,0.0,1,1,59,M,3,High-Volatility / Impulsive Spender
347599,13.85,13.85,0.0,1,1,69,F,2,Luxury-Oriented Spender
347611,26.56,26.56,0.0,1,1,32,M,3,High-Volatility / Impulsive Spender
347636,166.46,166.46,0.0,1,1,26,F,2,Luxury-Oriented Spender
347655,162.23,162.23,0.0,1,1,70,M,3,High-Volatility / Impulsive Spender
347666,77.33,77.33,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
347698,196.17,196.17,0.0,1,1,41,Unknown,0,Conservative Budgeter
347705,15.68,15.68,0.0,1,1,48,F,2,Luxury-Oriented Spender
347800,172.39,172.39,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
347801,42.73,42.73,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
347802,155.55,155.55,0.0,1,1,59,F,2,Luxury-Oriented Spender
347805,16.6,16.6,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
347809,195.62,195.62,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
347831,261.52,261.52,0.0,1,1,63,M,3,High-Volatility / Impulsive Spender
347845,62.0,62.0,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
347851,113.76,113.76,0.0,1,1,44,M,3,High-Volatility / Impulsive Spender
347865,28.19,28.19,0.0,1,1,50,M,3,High-Volatility / Impulsive Spender
347878,345.21,345.21,0.0,1,1,60,Unknown,0,Conservative Budgeter
347879,262.55,262.55,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
347880,26.87,26.87,0.0,1,1,54,M,3,High-Volatility / Impulsive Spender
347926,393.06,393.06,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
347927,70.65,70.65,0.0,1,1,48,M,3,High-Volatility / Impulsive Spender
347938,474.27,474.27,0.0,1,1,64,M,3,High-Volatility / Impulsive Spender
347996,487.96,487.96,0.0,1,1,74,F,2,Luxury-Oriented Spender
348016,28.18,28.18,0.0,1,1,30,F,2,Luxury-Oriented Spender
348032,71.78,71.78,0.0,1,1,60,M,3,High-Volatility / Impulsive Spender
348046,74.92,74.92,0.0,1,1,66,M,3,High-Volatility / Impulsive Spender
348065,883.25,883.25,0.0,1,1,37,M,3,High-Volatility / Impulsive Spender
348067,114.72,114.72,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
348110,130.06,130.06,0.0,1,1,58,F,2,Luxury-Oriented Spender
348119,194.83,194.83,0.0,1,1,22,F,2,Luxury-Oriented Spender
348137,998.76,998.76,0.0,1,1,52,M,3,High-Volatility / Impulsive Spender
348177,329.2,329.2,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
348246,279.7,279.7,0.0,1,1,58,M,3,High-Volatility / Impulsive Spender
348289,1827.93,1827.93,0.0,1,1,37,M,1,High-Frequency Moderate Spender
348291,179.22,179.22,0.0,1,1,52,M,3,High-Volatility / Impulsive Spender
348292,84.12,84.12,0.0,1,1,73,M,3,High-Volatility / Impulsive Spender
348296,184.27,184.27,0.0,1,1,45,M,3,High-Volatility / Impulsive Spender
348308,571.36,571.36,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
348319,76.73,76.73,0.0,1,1,73,M,3,High-Volatility / Impulsive Spender
348322,176.37,176.37,0.0,1,1,73,M,3,High-Volatility / Impulsive Spender
348365,2550.49,2550.49,0.0,1,1,58,F,1,High-Frequency Moderate Spender
348377,372.0,372.0,0.0,1,1,30,F,2,Luxury-Oriented Spender
348379,21.24,21.24,0.0,1,1,44,Unknown,0,Conservative Budgeter
348421,547.5,547.5,0.0,1,1,67,F,2,Luxury-Oriented Spender
348438,459.45,459.45,0.0,1,1,31,M,3,High-Volatility / Impulsive Spender
348450,381.13,381.13,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
348452,144.51,144.51,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
348487,249.91,249.91,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
348507,86.03,86.03,0.0,1,1,47,F,2,Luxury-Oriented Spender
348514,70.0,70.0,0.0,1,1,72,Unknown,0,Conservative Budgeter
348527,375.62,375.62,0.0,1,1,29,F,2,Luxury-Oriented Spender
348575,53.92,53.92,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
348583,152.31,152.31,0.0,1,1,33,F,2,Luxury-Oriented Spender
348589,534.7,534.7,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
348598,28.96,28.96,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
348611,19.01,19.01,0.0,1,1,36,F,2,Luxury-Oriented Spender
348616,180.29,180.29,0.0,1,1,67,F,2,Luxury-Oriented Spender
348626,121.76,121.76,0.0,1,1,66,F,2,Luxury-Oriented Spender
348630,138.95,138.95,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
348637,70.69,70.69,0.0,1,1,45,M,3,High-Volatility / Impulsive Spender
348727,514.81,514.81,0.0,1,1,51,F,2,Luxury-Oriented Spender
348735,590.23,590.23,0.0,1,1,46,F,2,Luxury-Oriented Spender
348736,80.48,80.48,0.0,1,1,36,M,3,High-Volatility / Impulsive Spender
348743,970.97,970.97,0.0,1,1,29,Unknown,0,Conservative Budgeter
348745,188.18,188.18,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
348771,701.07,701.07,0.0,1,1,51,F,2,Luxury-Oriented Spender
348776,612.43,612.43,0.0,1,1,48,M,3,High-Volatility / Impulsive Spender
348786,226.04,226.04,0.0,1,1,65,Unknown,0,Conservative Budgeter
348813,320.37,320.37,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
348826,436.95,436.95,0.0,1,1,50,F,2,Luxury-Oriented Spender
348853,317.02,317.02,0.0,1,1,26,F,2,Luxury-Oriented Spender
348886,988.81,988.81,0.0,1,1,47,F,2,Luxury-Oriented Spender
348890,856.39,856.39,0.0,1,1,28,Unknown,0,Conservative Budgeter
348900,36.74,36.74,0.0,1,1,59,M,3,High-Volatility / Impulsive Spender
348902,179.74,179.74,0.0,1,1,30,M,3,High-Volatility / Impulsive Spender
348907,191.1,191.1,0.0,1,1,55,F,2,Luxury-Oriented Spender
348923,255.57,255.57,0.0,1,1,22,M,3,High-Volatility / Impulsive Spender
349002,23.43,23.43,0.0,1,1,26,M,3,High-Volatility / Impulsive Spender
349041,182.1,182.1,0.0,1,1,70,Unknown,0,Conservative Budgeter
349067,188.13,188.13,0.0,1,1,30,M,3,High-Volatility / Impulsive Spender
349103,65.66,65.66,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
349156,225.84,225.84,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
349169,96.57,96.57,0.0,1,1,38,F,2,Luxury-Oriented Spender
349170,2024.61,2024.61,0.0,1,1,52,F,1,High-Frequency Moderate Spender
349192,2479.33,2479.33,0.0,1,1,38,F,1,High-Frequency Moderate Spender
349193,65.35,65.35,0.0,1,1,57,F,2,Luxury-Oriented Spender
349195,267.3,267.3,0.0,1,1,63,F,2,Luxury-Oriented Spender
349211,773.28,773.28,0.0,1,1,54,F,2,Luxury-Oriented Spender
349246,928.62,928.62,0.0,1,1,71,Unknown,0,Conservative Budgeter
349312,803.22,803.22,0.0,1,1,25,M,3,High-Volatility / Impulsive Spender
349331,37.11,37.11,0.0,1,1,74,Unknown,0,Conservative Budgeter
349349,143.09,143.09,0.0,1,1,39,M,3,High-Volatility / Impulsive Spender
349390,444.31,444.31,0.0,1,1,25,F,2,Luxury-Oriented Spender
349393,511.27,511.27,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
349394,317.16,317.16,0.0,1,1,62,Unknown,0,Conservative Budgeter
349406,148.46,148.46,0.0,1,1,46,F,2,Luxury-Oriented Spender
349469,90.18,90.18,0.0,1,1,50,F,2,Luxury-Oriented Spender
349479,2170.8,2170.8,0.0,1,1,57,F,1,High-Frequency Moderate Spender
349597,66.12,66.12,0.0,1,1,42,Unknown,0,Conservative Budgeter
349599,369.36,369.36,0.0,1,1,38,F,2,Luxury-Oriented Spender
349608,114.56,114.56,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
349686,2298.28,2298.28,0.0,1,1,62,M,1,High-Frequency Moderate Spender
349705,91.74,91.74,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
349707,673.81,673.81,0.0,1,1,39,F,2,Luxury-Oriented Spender
349713,393.64,393.64,0.0,1,1,55,M,3,High-Volatility / Impulsive Spender
349717,1476.55,1476.55,0.0,1,1,41,Unknown,0,Conservative Budgeter
349722,166.01,166.01,0.0,1,1,37,Unknown,0,Conservative Budgeter
349731,236.09,236.09,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
349773,630.86,630.86,0.0,1,1,58,M,3,High-Volatility / Impulsive Spender
349799,113.51,113.51,0.0,1,1,73,F,2,Luxury-Oriented Spender
349809,186.64,186.64,0.0,1,1,54,M,3,High-Volatility / Impulsive Spender
349817,210.07,210.07,0.0,1,1,58,F,2,Luxury-Oriented Spender
349830,2378.05,2378.05,0.0,1,1,46,F,1,High-Frequency Moderate Spender
349835,56.8,56.8,0.0,1,1,72,F,2,Luxury-Oriented Spender
349861,2565.38,2565.38,0.0,1,1,43,F,1,High-Frequency Moderate Spender
349864,403.15,403.15,0.0,1,1,44,M,3,High-Volatility / Impulsive Spender
349898,157.12,157.12,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
349905,11.92,11.92,0.0,1,1,56,M,3,High-Volatility / Impulsive Spender
349907,189.03,189.03,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
349915,169.81,169.81,0.0,1,1,58,F,2,Luxury-Oriented Spender
349939,440.49,440.49,0.0,1,1,31,F,2,Luxury-Oriented Spender
349958,1941.68,1941.68,0.0,1,1,59,M,1,High-Frequency Moderate Spender
349959,27.67,27.67,0.0,1,1,52,F,2,Luxury-Oriented Spender
349965,861.92,861.92,0.0,1,1,45,M,3,High-Volatility / Impulsive Spender
349970,266.92,266.92,0.0,1,1,56,F,2,Luxury-Oriented Spender
349983,216.67,216.67,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
349995,96.72,96.72,0.0,1,1,36,M,3,High-Volatility / Impulsive Spender
350024,53.84,53.84,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
350049,241.33,241.33,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
350052,32.69,32.69,0.0,1,1,38,M,3,High-Volatility / Impulsive Spender
350055,262.38,262.38,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
350088,595.43,595.43,0.0,1,1,71,Unknown,0,Conservative Budgeter
350114,829.0,829.0,0.0,1,1,65,M,3,High-Volatility / Impulsive Spender
350146,642.7,642.7,0.0,1,1,29,M,3,High-Volatility / Impulsive Spender
350192,209.99,209.99,0.0,1,1,65,F,2,Luxury-Oriented Spender
350298,771.73,771.73,0.0,1,1,45,F,2,Luxury-Oriented Spender
350357,70.55,70.55,0.0,1,1,57,M,3,High-Volatility / Impulsive Spender
350396,67.11,67.11,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
350399,1574.57,1574.57,0.0,1,1,62,F,1,High-Frequency Moderate Spender
350413,1381.98,1381.98,0.0,1,1,35,M,1,High-Frequency Moderate Spender
350416,96.2,96.2,0.0,1,1,39,F,2,Luxury-Oriented Spender
350424,279.25,279.25,0.0,1,1,52,M,3,High-Volatility / Impulsive Spender
350429,51.22,51.22,0.0,1,1,64,F,2,Luxury-Oriented Spender
350449,286.0,286.0,0.0,1,1,30,M,3,High-Volatility / Impulsive Spender
350469,242.29,242.29,0.0,1,1,36,F,2,Luxury-Oriented Spender
350511,12.99,12.99,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
350537,169.48,169.48,0.0,1,1,55,F,2,Luxury-Oriented Spender
350575,305.26,305.26,0.0,1,1,42,F,2,Luxury-Oriented Spender
350608,2388.7,2388.7,0.0,1,1,32,F,1,High-Frequency Moderate Spender
350609,1582.94,1582.94,0.0,1,1,26,M,1,High-Frequency Moderate Spender
350623,251.4,251.4,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
350648,43.72,43.72,0.0,1,1,49,F,2,Luxury-Oriented Spender
350663,178.46,178.46,0.0,1,1,75,F,2,Luxury-Oriented Spender
350703,380.11,380.11,0.0,1,1,28,F,2,Luxury-Oriented Spender
350714,185.88,185.88,0.0,1,1,65,Unknown,0,Conservative Budgeter
350731,233.93,233.93,0.0,1,1,47,Unknown,0,Conservative Budgeter
350757,421.55,421.55,0.0,1,1,69,F,2,Luxury-Oriented Spender
350770,535.69,535.69,0.0,1,1,22,Unknown,0,Conservative Budgeter
350803,14.65,14.65,0.0,1,1,39,F,2,Luxury-Oriented Spender
350812,1226.39,1226.39,0.0,1,1,34,F,2,Luxury-Oriented Spender
350847,229.22,229.22,0.0,1,1,25,F,2,Luxury-Oriented Spender
350853,28.74,28.74,0.0,1,1,23,F,2,Luxury-Oriented Spender
350859,179.37,179.37,0.0,1,1,59,F,2,Luxury-Oriented Spender
350874,86.16,86.16,0.0,1,1,53,M,3,High-Volatility / Impulsive Spender
350891,10.88,10.88,0.0,1,1,27,F,2,Luxury-Oriented Spender
350955,2883.99,2883.99,0.0,1,1,49,M,1,High-Frequency Moderate Spender
351003,242.56,242.56,0.0,1,1,75,F,2,Luxury-Oriented Spender
351033,84.58,84.58,0.0,1,1,65,Unknown,0,Conservative Budgeter
351062,98.79,98.79,0.0,1,1,36,F,2,Luxury-Oriented Spender
351092,671.48,671.48,0.0,1,1,77,F,2,Luxury-Oriented Spender
351099,72.55,72.55,0.0,1,1,49,M,3,High-Volatility / Impulsive Spender
351128,862.27,862.27,0.0,1,1,68,F,2,Luxury-Oriented Spender
351147,210.23,210.23,0.0,1,1,40,Unknown,0,Conservative Budgeter
351154,96.43,96.43,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
351163,758.38,758.38,0.0,1,1,32,Unknown,0,Conservative Budgeter
351180,522.29,522.29,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
351193,98.3,98.3,0.0,1,1,24,F,2,Luxury-Oriented Spender
351286,56.77,56.77,0.0,1,1,63,F,2,Luxury-Oriented Spender
351289,153.52,153.52,0.0,1,1,47,F,2,Luxury-Oriented Spender
351292,30.12,30.12,0.0,1,1,75,M,3,High-Volatility / Impulsive Spender
351314,143.15,143.15,0.0,1,1,54,M,3,High-Volatility / Impulsive Spender
351323,285.95,285.95,0.0,1,1,47,M,3,High-Volatility / Impulsive Spender
351337,454.45,454.45,0.0,1,1,76,Unknown,0,Conservative Budgeter
351343,298.51,298.51,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
351344,104.56,104.56,0.0,1,1,41,M,3,High-Volatility / Impulsive Spender
351352,65.5,65.5,0.0,1,1,74,F,2,Luxury-Oriented Spender
351367,2878.56,2878.56,0.0,1,1,38,M,1,High-Frequency Moderate Spender
351393,165.45,165.45,0.0,1,1,74,M,3,High-Volatility / Impulsive Spender
351407,99.88,99.88,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
351423,704.47,704.47,0.0,1,1,45,F,2,Luxury-Oriented Spender
351425,39.01,39.01,0.0,1,1,37,F,2,Luxury-Oriented Spender
351428,63.97,63.97,0.0,1,1,43,F,2,Luxury-Oriented Spender
351438,366.55,366.55,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
351449,38.79,38.79,0.0,1,1,59,F,2,Luxury-Oriented Spender
351466,151.77,151.77,0.0,1,1,34,Unknown,0,Conservative Budgeter
351529,2300.94,2300.94,0.0,1,1,20,F,1,High-Frequency Moderate Spender
351535,110.98,110.98,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
351554,388.74,388.74,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
351565,2859.57,2859.57,0.0,1,1,67,F,1,High-Frequency Moderate Spender
351587,913.63,913.63,0.0,1,1,57,F,2,Luxury-Oriented Spender
351594,231.12,231.12,0.0,1,1,70,F,2,Luxury-Oriented Spender
351600,101.88,101.88,0.0,1,1,54,M,3,High-Volatility / Impulsive Spender
351607,51.11,51.11,0.0,1,1,69,F,2,Luxury-Oriented Spender
351641,2422.83,2422.83,0.0,1,1,64,F,1,High-Frequency Moderate Spender
351653,1612.46,1612.46,0.0,1,1,27,F,1,High-Frequency Moderate Spender
351751,88.09,88.09,0.0,1,1,28,F,2,Luxury-Oriented Spender
351768,71.18,71.18,0.0,1,1,64,M,3,High-Volatility / Impulsive Spender
351788,14.76,14.76,0.0,1,1,45,M,3,High-Volatility / Impulsive Spender
351799,140.73,140.73,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
351801,2214.34,2214.34,0.0,1,1,61,F,1,High-Frequency Moderate Spender
351838,120.6,120.6,0.0,1,1,34,M,3,High-Volatility / Impulsive Spender
351867,282.84,282.84,0.0,1,1,21,M,3,High-Volatility / Impulsive Spender
351871,88.97,88.97,0.0,1,1,58,F,2,Luxury-Oriented Spender
351896,35.65,35.65,0.0,1,1,48,F,2,Luxury-Oriented Spender
351897,225.32,225.32,0.0,1,1,31,M,3,High-Volatility / Impulsive Spender
351914,2363.76,2363.76,0.0,1,1,46,F,1,High-Frequency Moderate Spender
351959,1593.68,1593.68,0.0,1,1,68,F,1,High-Frequency Moderate Spender
351977,31.29,31.29,0.0,1,1,31,M,3,High-Volatility / Impulsive Spender
351994,64.29,64.29,0.0,1,1,29,F,2,Luxury-Oriented Spender
352000,36.53,36.53,0.0,1,1,39,F,2,Luxury-Oriented Spender
352004,250.02,250.02,0.0,1,1,30,M,3,High-Volatility / Impulsive Spender
352014,423.9,423.9,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
352023,200.86,200.86,0.0,1,1,40,F,2,Luxury-Oriented Spender
352048,322.11,322.11,0.0,1,1,25,F,2,Luxury-Oriented Spender
352128,82.08,82.08,0.0,1,1,50,F,2,Luxury-Oriented Spender
352177,144.31,144.31,0.0,1,1,49,Unknown,0,Conservative Budgeter
352190,153.31,153.31,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
352250,939.43,939.43,0.0,1,1,20,F,2,Luxury-Oriented Spender
352289,64.06,64.06,0.0,1,1,62,Unknown,0,Conservative Budgeter
352297,89.96,89.96,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
352361,353.71,353.71,0.0,1,1,25,F,2,Luxury-Oriented Spender
352368,91.92,91.92,0.0,1,1,25,F,2,Luxury-Oriented Spender
352374,385.28,385.28,0.0,1,1,44,M,3,High-Volatility / Impulsive Spender
352413,446.36,446.36,0.0,1,1,56,Unknown,0,Conservative Budgeter
352419,2183.04,2183.04,0.0,1,1,67,M,1,High-Frequency Moderate Spender
352453,76.21,76.21,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
352454,814.86,814.86,0.0,1,1,72,F,2,Luxury-Oriented Spender
352456,20.83,20.83,0.0,1,1,36,Unknown,0,Conservative Budgeter
352461,40.78,40.78,0.0,1,1,63,F,2,Luxury-Oriented Spender
352471,470.45,470.45,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
352484,148.31,148.31,0.0,1,1,35,M,3,High-Volatility / Impulsive Spender
352487,372.02,372.02,0.0,1,1,63,M,3,High-Volatility / Impulsive Spender
352498,652.73,652.73,0.0,1,1,60,M,3,High-Volatility / Impulsive Spender
352499,44.75,44.75,0.0,1,1,67,F,2,Luxury-Oriented Spender
352503,251.34,251.34,0.0,1,1,43,M,3,High-Volatility / Impulsive Spender
352514,73.98,73.98,0.0,1,1,59,F,2,Luxury-Oriented Spender
352536,865.07,865.07,0.0,1,1,33,F,2,Luxury-Oriented Spender
352575,88.59,88.59,0.0,1,1,59,Unknown,0,Conservative Budgeter
352649,37.79,37.79,0.0,1,1,36,M,3,High-Volatility / Impulsive Spender
352657,1913.11,1913.11,0.0,1,1,43,M,1,High-Frequency Moderate Spender
352702,1650.79,1650.79,0.0,1,1,29,Unknown,0,Conservative Budgeter
352778,91.18,91.18,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
352779,47.84,47.84,0.0,1,1,52,Unknown,0,Conservative Budgeter
352793,25.4,25.4,0.0,1,1,56,F,2,Luxury-Oriented Spender
352795,191.0,191.0,0.0,1,1,74,F,2,Luxury-Oriented Spender
352823,171.09,171.09,0.0,1,1,73,M,3,High-Volatility / Impulsive Spender
352831,100.93,100.93,0.0,1,1,54,Unknown,0,Conservative Budgeter
352847,1233.14,1233.14,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
352876,218.6,218.6,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
352934,473.79,473.79,0.0,1,1,42,M,3,High-Volatility / Impulsive Spender
352940,764.88,764.88,0.0,1,1,37,F,2,Luxury-Oriented Spender
352997,81.65,81.65,0.0,1,1,66,F,2,Luxury-Oriented Spender
353015,386.48,386.48,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
353019,70.92,70.92,0.0,1,1,72,F,2,Luxury-Oriented Spender
353056,1720.24,1720.24,0.0,1,1,71,F,1,High-Frequency Moderate Spender
353066,19.24,19.24,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
353133,247.38,247.38,0.0,1,1,39,F,2,Luxury-Oriented Spender
353161,298.05,298.05,0.0,1,1,63,M,3,High-Volatility / Impulsive Spender
353187,63.45,63.45,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
353225,99.04,99.04,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
353233,897.67,897.67,0.0,1,1,68,M,3,High-Volatility / Impulsive Spender
353270,82.43,82.43,0.0,1,1,41,F,2,Luxury-Oriented Spender
353277,1391.9,1391.9,0.0,1,1,56,F,1,High-Frequency Moderate Spender
353380,68.49,68.49,0.0,1,1,55,M,3,High-Volatility / Impulsive Spender
353394,2381.18,2381.18,0.0,1,1,40,F,1,High-Frequency Moderate Spender
353396,1960.92,1960.92,0.0,1,1,31,F,1,High-Frequency Moderate Spender
353406,722.35,722.35,0.0,1,1,40,M,3,High-Volatility / Impulsive Spender
353416,1276.61,1276.61,0.0,1,1,47,M,1,High-Frequency Moderate Spender
353461,404.64,404.64,0.0,1,1,49,Unknown,0,Conservative Budgeter
353467,150.52,150.52,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
353481,183.9,183.9,0.0,1,1,33,F,2,Luxury-Oriented Spender
353520,70.61,70.61,0.0,1,1,43,F,2,Luxury-Oriented Spender
353577,132.94,132.94,0.0,1,1,60,M,3,High-Volatility / Impulsive Spender
353586,197.9,197.9,0.0,1,1,58,M,3,High-Volatility / Impulsive Spender
353590,217.93,217.93,0.0,1,1,72,M,3,High-Volatility / Impulsive Spender
353622,125.53,125.53,0.0,1,1,69,M,3,High-Volatility / Impulsive Spender
353643,19.68,19.68,0.0,1,1,76,M,3,High-Volatility / Impulsive Spender
353661,262.33,262.33,0.0,1,1,25,F,2,Luxury-Oriented Spender
353689,41.82,41.82,0.0,1,1,61,M,3,High-Volatility / Impulsive Spender
353747,519.01,519.01,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
353824,96.66,96.66,0.0,1,1,62,M,3,High-Volatility / Impulsive Spender
353827,176.17,176.17,0.0,1,1,51,F,2,Luxury-Oriented Spender
353849,371.52,371.52,0.0,1,1,46,M,3,High-Volatility / Impulsive Spender
353850,48.08,48.08,0.0,1,1,29,M,3,High-Volatility / Impulsive Spender
353884,214.73,214.73,0.0,1,1,77,F,2,Luxury-Oriented Spender
353898,355.06,355.06,0.0,1,1,25,M,3,High-Volatility / Impulsive Spender
353899,190.08,190.08,0.0,1,1,50,M,3,High-Volatility / Impulsive Spender
353900,251.82,251.82,0.0,1,1,57,M,3,High-Volatility / Impulsive Spender
353913,154.6,154.6,0.0,1,1,24,M,3,High-Volatility / Impulsive Spender
353928,91.0,91.0,0.0,1,1,47,M,3,High-Volatility / Impulsive Spender
353966,180.32,180.32,0.0,1,1,47,F,2,Luxury-Oriented Spender
354040,61.87,61.87,0.0,1,1,32,F,2,Luxury-Oriented Spender
354078,22.77,22.77,0.0,1,1,70,M,3,High-Volatility / Impulsive Spender
354108,893.3,893.3,0.0,1,1,20,F,2,Luxury-Oriented Spender
354164,107.52,107.52,0.0,1,1,71,F,2,Luxury-Oriented Spender
354170,285.54,285.54,0.0,1,1,59,M,3,High-Volatility / Impulsive Spender
354194,122.66,122.66,0.0,1,1,47,M,3,High-Volatility / Impulsive Spender
354215,146.61,146.61,0.0,1,1,33,M,3,High-Volatility / Impulsive Spender
354232,18.1,18.1,0.0,1,1,36,F,2,Luxury-Oriented Spender
354243,183.21,183.21,0.0,1,1,77,M,3,High-Volatility / Impulsive Spender
354259,2524.41,2524.41,0.0,1,1,56,M,1,High-Frequency Moderate Spender
354260,2385.35,2385.35,0.0,1,1,41,M,1,High-Frequency Moderate Spender
354265,2250.47,2250.47,0.0,1,1,65,F,1,High-Frequency Moderate Spender
354292,2372.35,2372.35,0.0,1,1,38,M,1,High-Frequency Moderate Spender
354303,85.85,85.85,0.0,1,1,25,Unknown,0,Conservative Budgeter
354327,85.41,85.41,0.0,1,1,25,F,2,Luxury-Oriented Spender
354347,218.88,218.88,0.0,1,1,27,M,3,High-Volatility / Impulsive Spender
354350,114.35,114.35,0.0,1,1,45,F,2,Luxury-Oriented Spender
354357,40.88,40.88,0.0,1,1,55,F,2,Luxury-Oriented Spender
354360,1906.24,1906.24,0.0,1,1,35,F,1,High-Frequency Moderate Spender
354378,194.24,194.24,0.0,1,1,72,F,2,Luxury-Oriented Spender
354410,1463.89,1463.89,0.0,1,1,36,M,1,High-Frequency Moderate Spender
354461,915.64,915.64,0.0,1,1,24,Unknown,0,Conservative Budgeter
354496,1609.05,1609.05,0.0,1,1,30,M,1,High-Frequency Moderate Spender
354509,97.29,97.29,0.0,1,1,51,F,2,Luxury-Oriented Spender
354548,716.01,716.01,0.0,1,1,20,M,3,High-Volatility / Impulsive Spender
354558,138.71,138.71,0.0,1,1,74,F,2,Luxury-Oriented Spender
354577,109.05,109.05,0.0,1,1,51,M,3,High-Volatility / Impulsive Spender
354590,126.19,126.19,0.0,1,1,38,F,2,Luxury-Oriented Spender
354607,185.51,185.51,0.0,1,1,23,F,2,Luxury-Oriented Spender
354628,1006.17,1006.17,0.0,1,1,76,F,2,Luxury-Oriented Spender
354655,269.51,269.51,0.0,1,1,21,F,2,Luxury-Oriented Spender
354704,62.38,62.38,0.0,1,1,52,F,2,Luxury-Oriented Spender
354754,118.93,118.93,0.0,1,1,67,F,2,Luxury-Oriented Spender
354764,244.45,244.45,0.0,1,1,64,M,3,High-Volatility / Impulsive Spender
354799,81.01,81.01,0.0,1,1,77,F,2,Luxury-Oriented Spender
354809,388.3,388.3,0.0,1,1,30,Unknown,0,Conservative Budgeter
354831,74.14,74.14,0.0,1,1,25,F,2,Luxury-Oriented Spender
354853,116.91,116.91,0.0,1,1,47,M,3,High-Volatility / Impulsive Spender
354869,951.96,951.96,0.0,1,1,52,Unknown,0,Conservative Budgeter
354877,2185.27,2185.27,0.0,1,1,38,F,1,High-Frequency Moderate Spender
354881,2790.29,2790.29,0.0,1,1,24,M,1,High-Frequency Moderate Spender
354892,371.04,371.04,0.0,1,1,73,Unknown,0,Conservative Budgeter
354895,140.0,140.0,0.0,1,1,67,M,3,High-Volatility / Impulsive Spender
354907,133.72,133.72,0.0,1,1,57,F,2,Luxury-Oriented Spender
354933,703.31,703.31,0.0,1,1,38,Unknown,0,Conservative Budgeter
354957,596.51,596.51,0.0,1,1,29,M,3,High-Volatility / Impulsive Spender
354985,273.62,273.62,0.0,1,1,28,M,3,High-Volatility / Impulsive Spender
355033,386.6,386.6,0.0,1,1,34,F,2,Luxury-Oriented Spender
