total_spend,avg_spend,spend_std,transaction_count,unique_categories,age,gender_M,gender_Unknown
194.26,194.26,0.0,1,1,35,True,False
61.1,61.1,0.0,1,1,27,True,False
35.39,35.39,0.0,1,1,52,True,False
692.62,692.62,0.0,1,1,43,True,False
195.68,195.68,0.0,1,1,66,True,False
1809.12,1809.12,0.0,1,1,52,True,False
310.57,310.57,0.0,1,1,43,False,True
962.61,962.61,0.0,1,1,73,True,False
117.05,117.05,0.0,1,1,71,True,False
369.64,369.64,0.0,1,1,42,False,False
798.28,798.28,0.0,1,1,55,False,False
97.44,97.44,0.0,1,1,58,True,False
33.21,33.21,0.0,1,1,77,True,False
328.78,328.78,0.0,1,1,22,True,False
2816.78,2816.78,0.0,1,1,59,False,False
2429.47,2429.47,0.0,1,1,30,False,False
936.98,936.98,0.0,1,1,77,False,False
258.04,258.04,0.0,1,1,37,False,False
175.64,175.64,0.0,1,1,50,True,False
1158.15,1158.15,0.0,1,1,40,False,False
208.09,208.09,0.0,1,1,53,False,False
868.34,868.34,0.0,1,1,69,True,False
193.65,193.65,0.0,1,1,76,True,False
1466.5,1466.5,0.0,1,1,62,True,False
2615.43,2615.43,0.0,1,1,47,False,False
234.48,234.48,0.0,1,1,29,False,False
2044.5,2044.5,0.0,1,1,27,False,False
508.28,508.28,0.0,1,1,42,True,False
1839.12,1839.12,0.0,1,1,40,True,False
94.66,94.66,0.0,1,1,35,False,False
2295.85,2295.85,0.0,1,1,71,True,False
1497.27,1497.27,0.0,1,1,51,True,False
953.74,953.74,0.0,1,1,28,False,False
28.71,28.71,0.0,1,1,63,True,False
138.27,138.27,0.0,1,1,48,False,False
2313.13,2313.13,0.0,1,1,50,False,False
2280.46,2280.46,0.0,1,1,36,True,False
475.86,475.86,0.0,1,1,56,False,False
2627.4,2627.4,0.0,1,1,65,False,False
79.5,79.5,0.0,1,1,60,True,False
20.96,20.96,0.0,1,1,77,False,False
2141.69,2141.69,0.0,1,1,52,False,False
56.69,56.69,0.0,1,1,52,False,False
462.11,462.11,0.0,1,1,57,True,False
84.87,84.87,0.0,1,1,66,True,False
2459.59,2459.59,0.0,1,1,40,True,False
80.73,80.73,0.0,1,1,64,True,False
65.63,65.63,0.0,1,1,67,False,False
1272.29,1272.29,0.0,1,1,35,True,False
132.44,132.44,0.0,1,1,27,False,False
297.39,297.39,0.0,1,1,62,False,False
998.76,998.76,0.0,1,1,52,True,False
291.49,291.49,0.0,1,1,73,False,True
55.35,55.35,0.0,1,1,59,False,False
272.76,272.76,0.0,1,1,67,True,False
46.4,46.4,0.0,1,1,60,False,False
37.85,37.85,0.0,1,1,47,True,False
174.64,174.64,0.0,1,1,56,True,False
203.78,203.78,0.0,1,1,43,False,True
1923.48,1923.48,0.0,1,1,73,False,False
95.08,95.08,0.0,1,1,43,False,False
100.37,100.37,0.0,1,1,70,True,False
29.44,29.44,0.0,1,1,26,False,False
108.74,108.74,0.0,1,1,28,False,False
2815.16,2815.16,0.0,1,1,35,False,False
35.77,35.77,0.0,1,1,51,False,True
885.27,885.27,0.0,1,1,28,True,False
148.12,148.12,0.0,1,1,46,False,False
267.07,267.07,0.0,1,1,23,False,True
133.35,133.35,0.0,1,1,57,True,False
245.64,245.64,0.0,1,1,33,True,False
40.23,40.23,0.0,1,1,60,False,False
178.08,178.08,0.0,1,1,58,False,False
1241.25,1241.25,0.0,1,1,66,True,False
603.48,603.48,0.0,1,1,25,False,False
368.31,368.31,0.0,1,1,49,False,True
64.77,64.77,0.0,1,1,22,True,False
1122.86,1122.86,0.0,1,1,21,False,False
66.85,66.85,0.0,1,1,68,True,False
2845.49,2845.49,0.0,1,1,44,False,False
2900.83,2900.83,0.0,1,1,66,False,False
82.25,82.25,0.0,1,1,36,False,False
295.34,295.34,0.0,1,1,57,False,False
59.0,59.0,0.0,1,1,51,True,False
93.84,93.84,0.0,1,1,47,False,False
142.01,142.01,0.0,1,1,25,True,False
406.45,406.45,0.0,1,1,29,True,False
93.05,93.05,0.0,1,1,48,True,False
96.54,96.54,0.0,1,1,61,True,False
119.15,119.15,0.0,1,1,60,False,False
383.61,383.61,0.0,1,1,68,False,False
2673.87,2673.87,0.0,1,1,65,False,False
1054.12,1054.12,0.0,1,1,56,False,False
39.76,39.76,0.0,1,1,47,True,False
2187.47,2187.47,0.0,1,1,59,True,False
15.07,15.07,0.0,1,1,76,False,False
213.46,213.46,0.0,1,1,34,False,False
749.14,749.14,0.0,1,1,34,False,True
153.0,153.0,0.0,1,1,63,False,False
80.52,80.52,0.0,1,1,52,True,False
151.81,151.81,0.0,1,1,43,True,False
75.47,75.47,0.0,1,1,29,False,False
58.76,58.76,0.0,1,1,43,True,False
20.69,20.69,0.0,1,1,73,True,False
141.41,141.41,0.0,1,1,76,False,False
95.65,95.65,0.0,1,1,55,True,False
166.6,166.6,0.0,1,1,64,False,False
507.91,507.91,0.0,1,1,51,True,False
294.35,294.35,0.0,1,1,41,False,False
19.39,19.39,0.0,1,1,66,False,True
74.32,74.32,0.0,1,1,56,True,False
25.6,25.6,0.0,1,1,74,False,False
98.22,98.22,0.0,1,1,46,True,False
259.45,259.45,0.0,1,1,35,False,False
89.7,89.7,0.0,1,1,73,False,False
527.37,527.37,0.0,1,1,59,False,False
347.03,347.03,0.0,1,1,42,True,False
46.35,46.35,0.0,1,1,54,False,False
98.91,98.91,0.0,1,1,36,False,True
42.36,42.36,0.0,1,1,52,True,False
839.33,839.33,0.0,1,1,45,False,False
197.92,197.92,0.0,1,1,36,True,False
458.99,458.99,0.0,1,1,50,True,False
472.15,472.15,0.0,1,1,69,False,False
57.4,57.4,0.0,1,1,43,False,False
177.27,177.27,0.0,1,1,74,True,False
406.87,406.87,0.0,1,1,39,True,False
270.06,270.06,0.0,1,1,40,False,True
579.59,579.59,0.0,1,1,25,False,False
464.21,464.21,0.0,1,1,59,True,False
283.62,283.62,0.0,1,1,44,True,False
70.51,70.51,0.0,1,1,27,False,False
401.15,401.15,0.0,1,1,37,True,False
165.28,165.28,0.0,1,1,64,False,False
24.45,24.45,0.0,1,1,62,False,True
608.51,608.51,0.0,1,1,76,True,False
167.93,167.93,0.0,1,1,54,True,False
117.89,117.89,0.0,1,1,51,True,False
283.01,283.01,0.0,1,1,43,False,False
21.88,21.88,0.0,1,1,69,True,False
2748.94,2748.94,0.0,1,1,44,False,False
2371.51,2371.51,0.0,1,1,27,False,False
88.23,88.23,0.0,1,1,63,False,False
413.78,413.78,0.0,1,1,43,False,False
265.1,265.1,0.0,1,1,31,False,False
143.09,143.09,0.0,1,1,39,True,False
660.78,660.78,0.0,1,1,38,False,False
1733.48,1733.48,0.0,1,1,28,True,False
216.63,216.63,0.0,1,1,41,False,False
286.44,286.44,0.0,1,1,23,False,False
75.06,75.06,0.0,1,1,45,True,False
2172.16,2172.16,0.0,1,1,54,False,False
89.65,89.65,0.0,1,1,63,False,False
160.29,160.29,0.0,1,1,30,True,False
256.28,256.28,0.0,1,1,40,True,False
69.62,69.62,0.0,1,1,69,False,False
163.27,163.27,0.0,1,1,48,True,False
14.37,14.37,0.0,1,1,47,True,False
106.82,106.82,0.0,1,1,32,False,False
166.97,166.97,0.0,1,1,45,True,False
57.65,57.65,0.0,1,1,65,False,False
93.74,93.74,0.0,1,1,73,False,False
41.52,41.52,0.0,1,1,22,False,True
190.95,190.95,0.0,1,1,64,False,False
66.49,66.49,0.0,1,1,54,False,False
145.83,145.83,0.0,1,1,71,False,False
87.94,87.94,0.0,1,1,69,False,False
73.33,73.33,0.0,1,1,49,False,True
27.94,27.94,0.0,1,1,53,True,False
269.24,269.24,0.0,1,1,30,True,False
176.22,176.22,0.0,1,1,35,True,False
49.08,49.08,0.0,1,1,74,False,False
182.29,182.29,0.0,1,1,76,True,False
98.35,98.35,0.0,1,1,48,False,True
40.11,40.11,0.0,1,1,45,False,False
400.43,400.43,0.0,1,1,53,False,False
151.77,151.77,0.0,1,1,34,False,True
2505.72,2505.72,0.0,1,1,20,False,False
598.61,598.61,0.0,1,1,21,False,True
11.14,11.14,0.0,1,1,27,False,True
1475.8,1475.8,0.0,1,1,47,True,False
171.1,171.1,0.0,1,1,43,False,True
250.78,250.78,0.0,1,1,45,True,False
744.37,744.37,0.0,1,1,46,True,False
458.56,458.56,0.0,1,1,39,True,False
48.42,48.42,0.0,1,1,34,False,False
70.0,70.0,0.0,1,1,70,True,False
70.36,70.36,0.0,1,1,33,False,False
977.27,977.27,0.0,1,1,50,True,False
2499.4,2499.4,0.0,1,1,72,True,False
95.04,95.04,0.0,1,1,72,False,False
188.95,188.95,0.0,1,1,76,True,False
459.75,459.75,0.0,1,1,72,True,False
322.06,322.06,0.0,1,1,52,False,True
2478.16,2478.16,0.0,1,1,36,False,False
367.37,367.37,0.0,1,1,58,True,False
133.88,133.88,0.0,1,1,24,False,False
18.19,18.19,0.0,1,1,61,False,False
70.3,70.3,0.0,1,1,70,False,True
123.04,123.04,0.0,1,1,57,False,True
244.12,244.12,0.0,1,1,30,False,False
91.12,91.12,0.0,1,1,24,True,False
139.44,139.44,0.0,1,1,73,True,False
119.19,119.19,0.0,1,1,22,True,False
199.29,199.29,0.0,1,1,40,False,False
2163.55,2163.55,0.0,1,1,22,True,False
429.4,429.4,0.0,1,1,36,False,False
466.91,466.91,0.0,1,1,62,False,False
35.35,35.35,0.0,1,1,75,True,False
34.34,34.34,0.0,1,1,37,False,True
189.72,189.72,0.0,1,1,43,False,False
65.68,65.68,0.0,1,1,61,False,False
222.8,222.8,0.0,1,1,20,False,False
53.13,53.13,0.0,1,1,49,False,False
1550.26,1550.26,0.0,1,1,43,False,False
1845.32,1845.32,0.0,1,1,71,True,False
127.93,127.93,0.0,1,1,77,False,True
44.82,44.82,0.0,1,1,57,False,True
1970.45,1970.45,0.0,1,1,43,True,False
53.58,53.58,0.0,1,1,40,True,False
332.98,332.98,0.0,1,1,24,False,False
356.23,356.23,0.0,1,1,56,False,False
278.5,278.5,0.0,1,1,45,False,False
67.4,67.4,0.0,1,1,36,False,False
141.44,141.44,0.0,1,1,65,False,False
72.84,72.84,0.0,1,1,30,False,False
2809.69,2809.69,0.0,1,1,75,False,False
2928.04,2928.04,0.0,1,1,36,False,False
592.05,592.05,0.0,1,1,22,False,False
1744.52,1744.52,0.0,1,1,22,True,False
79.68,79.68,0.0,1,1,70,True,False
160.16,160.16,0.0,1,1,73,False,False
234.76,234.76,0.0,1,1,62,True,False
498.86,498.86,0.0,1,1,32,False,True
43.98,43.98,0.0,1,1,64,False,False
216.37,216.37,0.0,1,1,51,False,False
288.15,288.15,0.0,1,1,52,False,False
78.1,78.1,0.0,1,1,43,False,False
182.95,182.95,0.0,1,1,47,True,False
122.91,122.91,0.0,1,1,45,True,False
856.16,856.16,0.0,1,1,47,True,False
5.65,5.65,0.0,1,1,20,False,False
55.63,55.63,0.0,1,1,66,False,False
15.79,15.79,0.0,1,1,49,False,False
740.96,740.96,0.0,1,1,52,True,False
80.32,80.32,0.0,1,1,29,True,False
68.61,68.61,0.0,1,1,35,False,False
330.06,330.06,0.0,1,1,77,True,False
960.83,960.83,0.0,1,1,36,True,False
446.74,446.74,0.0,1,1,52,True,False
470.2,470.2,0.0,1,1,65,False,False
265.57,265.57,0.0,1,1,47,False,True
671.47,671.47,0.0,1,1,41,True,False
212.1,212.1,0.0,1,1,36,False,False
654.63,654.63,0.0,1,1,64,False,False
744.99,744.99,0.0,1,1,53,False,False
91.36,91.36,0.0,1,1,23,True,False
146.25,146.25,0.0,1,1,41,True,False
2960.1,2960.1,0.0,1,1,71,False,False
86.35,86.35,0.0,1,1,33,True,False
314.84,314.84,0.0,1,1,51,False,False
23.66,23.66,0.0,1,1,37,True,False
187.37,187.37,0.0,1,1,20,False,True
59.11,59.11,0.0,1,1,52,False,True
375.52,375.52,0.0,1,1,54,True,False
98.16,98.16,0.0,1,1,43,False,False
141.35,141.35,0.0,1,1,61,False,False
152.74,152.74,0.0,1,1,41,False,True
1134.92,1134.92,0.0,1,1,52,False,False
250.84,250.84,0.0,1,1,34,True,False
984.28,984.28,0.0,1,1,43,True,False
257.23,257.23,0.0,1,1,75,True,False
88.93,88.93,0.0,1,1,22,False,False
53.23,53.23,0.0,1,1,48,False,True
12.43,12.43,0.0,1,1,48,False,True
55.84,55.84,0.0,1,1,62,False,False
14.52,14.52,0.0,1,1,38,True,False
150.23,150.23,0.0,1,1,49,True,False
54.32,54.32,0.0,1,1,34,False,False
204.49,204.49,0.0,1,1,26,True,False
58.34,58.34,0.0,1,1,22,True,False
107.9,107.9,0.0,1,1,34,False,True
66.55,66.55,0.0,1,1,27,False,True
201.88,201.88,0.0,1,1,20,False,False
108.69,108.69,0.0,1,1,73,False,True
477.92,477.92,0.0,1,1,42,False,False
198.31,198.31,0.0,1,1,49,True,False
240.07,240.07,0.0,1,1,75,True,False
2195.05,2195.05,0.0,1,1,76,True,False
140.66,140.66,0.0,1,1,31,True,False
165.96,165.96,0.0,1,1,32,True,False
2402.04,2402.04,0.0,1,1,75,True,False
1760.15,1760.15,0.0,1,1,50,True,False
323.2,323.2,0.0,1,1,62,False,False
57.78,57.78,0.0,1,1,59,False,True
9.39,9.39,0.0,1,1,44,True,False
490.85,490.85,0.0,1,1,20,True,False
83.03,83.03,0.0,1,1,24,False,True
1623.39,1623.39,0.0,1,1,60,False,False
72.86,72.86,0.0,1,1,41,False,False
97.23,97.23,0.0,1,1,41,False,False
2346.1,2346.1,0.0,1,1,33,False,False
198.7,198.7,0.0,1,1,56,False,False
78.06,78.06,0.0,1,1,34,False,False
100.02,100.02,0.0,1,1,35,False,False
149.81,149.81,0.0,1,1,60,True,False
196.3,196.3,0.0,1,1,48,False,False
844.1,844.1,0.0,1,1,55,True,False
193.39,193.39,0.0,1,1,23,False,False
13.31,13.31,0.0,1,1,48,False,False
335.2,335.2,0.0,1,1,77,False,False
755.71,755.71,0.0,1,1,76,True,False
20.64,20.64,0.0,1,1,49,False,False
195.68,195.68,0.0,1,1,58,True,False
135.87,135.87,0.0,1,1,74,True,False
85.82,85.82,0.0,1,1,32,True,False
67.47,67.47,0.0,1,1,51,True,False
628.1,628.1,0.0,1,1,72,False,False
270.35,270.35,0.0,1,1,52,True,False
76.04,76.04,0.0,1,1,44,True,False
117.32,117.32,0.0,1,1,25,False,True
17.12,17.12,0.0,1,1,62,False,False
68.88,68.88,0.0,1,1,26,False,False
54.16,54.16,0.0,1,1,53,True,False
57.21,57.21,0.0,1,1,25,False,False
45.19,45.19,0.0,1,1,56,False,False
178.1,178.1,0.0,1,1,20,True,False
187.58,187.58,0.0,1,1,36,False,False
691.56,691.56,0.0,1,1,21,False,False
24.81,24.81,0.0,1,1,66,False,True
575.53,575.53,0.0,1,1,28,True,False
51.02,51.02,0.0,1,1,29,False,False
2365.05,2365.05,0.0,1,1,26,True,False
25.29,25.29,0.0,1,1,21,False,False
62.99,62.99,0.0,1,1,49,True,False
1268.48,1268.48,0.0,1,1,25,False,False
60.01,60.01,0.0,1,1,24,False,True
125.23,125.23,0.0,1,1,63,False,True
140.32,140.32,0.0,1,1,68,True,False
880.0,880.0,0.0,1,1,52,False,False
193.61,193.61,0.0,1,1,75,False,False
27.83,27.83,0.0,1,1,77,True,False
42.7,42.7,0.0,1,1,35,False,True
73.91,73.91,0.0,1,1,75,True,False
195.26,195.26,0.0,1,1,64,True,False
202.32,202.32,0.0,1,1,47,True,False
1825.05,1825.05,0.0,1,1,37,True,False
192.56,192.56,0.0,1,1,38,True,False
213.59,213.59,0.0,1,1,45,True,False
319.78,319.78,0.0,1,1,70,False,False
28.45,28.45,0.0,1,1,55,False,False
63.23,63.23,0.0,1,1,21,False,True
75.94,75.94,0.0,1,1,31,True,False
26.59,26.59,0.0,1,1,61,True,False
2577.61,2577.61,0.0,1,1,20,True,False
37.44,37.44,0.0,1,1,42,False,False
125.0,125.0,0.0,1,1,45,True,False
61.86,61.86,0.0,1,1,53,False,False
258.32,258.32,0.0,1,1,63,True,False
72.54,72.54,0.0,1,1,41,False,False
90.37,90.37,0.0,1,1,74,True,False
133.79,133.79,0.0,1,1,30,False,False
348.48,348.48,0.0,1,1,76,True,False
30.63,30.63,0.0,1,1,39,False,False
78.67,78.67,0.0,1,1,24,False,False
573.88,573.88,0.0,1,1,58,True,False
267.11,267.11,0.0,1,1,62,True,False
326.45,326.45,0.0,1,1,35,True,False
82.13,82.13,0.0,1,1,55,False,False
208.66,208.66,0.0,1,1,71,False,False
118.5,118.5,0.0,1,1,24,True,False
835.34,835.34,0.0,1,1,71,True,False
129.41,129.41,0.0,1,1,40,False,False
354.19,354.19,0.0,1,1,28,False,False
14.9,14.9,0.0,1,1,37,False,False
283.75,283.75,0.0,1,1,57,False,True
75.17,75.17,0.0,1,1,75,False,False
98.97,98.97,0.0,1,1,61,True,False
71.8,71.8,0.0,1,1,59,True,False
376.36,376.36,0.0,1,1,50,True,False
98.87,98.87,0.0,1,1,28,False,False
70.32,70.32,0.0,1,1,56,False,False
230.5,230.5,0.0,1,1,26,False,True
1727.82,1727.82,0.0,1,1,51,True,False
449.72,449.72,0.0,1,1,62,False,False
898.57,898.57,0.0,1,1,66,True,False
40.71,40.71,0.0,1,1,27,True,False
939.21,939.21,0.0,1,1,61,True,False
608.43,608.43,0.0,1,1,28,False,True
1403.87,1403.87,0.0,1,1,39,False,False
29.07,29.07,0.0,1,1,27,False,False
938.83,938.83,0.0,1,1,42,False,False
70.11,70.11,0.0,1,1,39,False,False
1675.04,1675.04,0.0,1,1,39,False,False
1352.09,1352.09,0.0,1,1,48,True,False
155.88,155.88,0.0,1,1,45,False,True
385.28,385.28,0.0,1,1,44,True,False
46.3,46.3,0.0,1,1,68,False,False
57.82,57.82,0.0,1,1,21,True,False
393.87,393.87,0.0,1,1,54,False,False
331.04,331.04,0.0,1,1,54,True,False
91.04,91.04,0.0,1,1,59,False,False
1376.39,1376.39,0.0,1,1,48,False,True
19.4,19.4,0.0,1,1,22,False,False
655.61,655.61,0.0,1,1,64,True,False
113.01,113.01,0.0,1,1,59,True,False
247.5,247.5,0.0,1,1,61,False,False
194.2,194.2,0.0,1,1,52,False,False
560.07,560.07,0.0,1,1,28,True,False
100.17,100.17,0.0,1,1,21,True,False
68.08,68.08,0.0,1,1,76,True,False
314.82,314.82,0.0,1,1,47,True,False
103.62,103.62,0.0,1,1,70,False,False
290.45,290.45,0.0,1,1,40,False,False
73.3,73.3,0.0,1,1,62,True,False
58.02,58.02,0.0,1,1,25,False,False
144.21,144.21,0.0,1,1,38,True,False
148.82,148.82,0.0,1,1,28,True,False
771.88,771.88,0.0,1,1,54,True,False
789.94,789.94,0.0,1,1,42,True,False
388.84,388.84,0.0,1,1,21,False,True
153.4,153.4,0.0,1,1,76,False,False
470.87,470.87,0.0,1,1,75,True,False
1964.98,1964.98,0.0,1,1,71,False,False
53.97,53.97,0.0,1,1,57,False,False
42.98,42.98,0.0,1,1,62,False,True
1908.1,1908.1,0.0,1,1,59,True,False
109.98,109.98,0.0,1,1,72,False,True
48.93,48.93,0.0,1,1,61,False,False
5.44,5.44,0.0,1,1,29,False,False
192.7,192.7,0.0,1,1,34,True,False
245.4,245.4,0.0,1,1,44,False,False
44.42,44.42,0.0,1,1,53,False,True
430.71,430.71,0.0,1,1,43,False,False
76.18,76.18,0.0,1,1,75,False,False
287.46,287.46,0.0,1,1,30,True,False
88.07,88.07,0.0,1,1,65,True,False
2084.29,2084.29,0.0,1,1,54,False,False
345.52,345.52,0.0,1,1,52,False,False
268.64,268.64,0.0,1,1,65,True,False
91.25,91.25,0.0,1,1,49,False,False
74.78,74.78,0.0,1,1,62,False,False
184.94,184.94,0.0,1,1,39,False,False
468.72,468.72,0.0,1,1,24,False,True
280.65,280.65,0.0,1,1,48,False,True
494.17,494.17,0.0,1,1,29,False,False
34.11,34.11,0.0,1,1,57,True,False
153.26,153.26,0.0,1,1,32,True,False
2618.5,2618.5,0.0,1,1,54,False,False
237.15,237.15,0.0,1,1,29,False,False
94.09,94.09,0.0,1,1,58,True,False
45.92,45.92,0.0,1,1,60,True,False
198.97,198.97,0.0,1,1,56,True,False
1073.19,1073.19,0.0,1,1,57,True,False
92.18,92.18,0.0,1,1,35,False,False
75.23,75.23,0.0,1,1,37,False,False
83.72,83.72,0.0,1,1,46,False,False
957.45,957.45,0.0,1,1,70,False,False
285.63,285.63,0.0,1,1,22,False,False
854.49,854.49,0.0,1,1,63,False,False
25.62,25.62,0.0,1,1,51,True,False
32.32,32.32,0.0,1,1,74,False,False
15.68,15.68,0.0,1,1,42,False,False
61.58,61.58,0.0,1,1,59,True,False
202.17,202.17,0.0,1,1,26,False,False
18.03,18.03,0.0,1,1,63,True,False
110.64,110.64,0.0,1,1,39,False,False
28.59,28.59,0.0,1,1,77,False,True
255.11,255.11,0.0,1,1,29,True,False
12.85,12.85,0.0,1,1,67,False,False
35.27,35.27,0.0,1,1,35,False,False
1292.54,1292.54,0.0,1,1,60,False,False
84.21,84.21,0.0,1,1,27,False,True
2334.79,2334.79,0.0,1,1,51,True,False
494.05,494.05,0.0,1,1,47,True,False
1488.07,1488.07,0.0,1,1,68,False,False
26.0,26.0,0.0,1,1,38,True,False
61.12,61.12,0.0,1,1,51,True,False
43.68,43.68,0.0,1,1,21,True,False
183.4,183.4,0.0,1,1,64,True,False
74.82,74.82,0.0,1,1,45,False,False
62.48,62.48,0.0,1,1,68,True,False
419.17,419.17,0.0,1,1,40,True,False
109.52,109.52,0.0,1,1,34,True,False
763.49,763.49,0.0,1,1,76,True,False
125.62,125.62,0.0,1,1,63,False,False
256.33,256.33,0.0,1,1,37,False,False
136.21,136.21,0.0,1,1,68,True,False
291.22,291.22,0.0,1,1,73,False,True
2690.46,2690.46,0.0,1,1,70,False,False
401.69,401.69,0.0,1,1,55,False,False
172.77,172.77,0.0,1,1,60,False,False
51.18,51.18,0.0,1,1,34,False,True
153.79,153.79,0.0,1,1,68,False,True
151.95,151.95,0.0,1,1,25,False,False
70.51,70.51,0.0,1,1,56,False,False
444.14,444.14,0.0,1,1,61,True,False
208.91,208.91,0.0,1,1,46,False,False
682.96,682.96,0.0,1,1,53,False,False
20.74,20.74,0.0,1,1,49,True,False
539.05,539.05,0.0,1,1,73,True,False
46.97,46.97,0.0,1,1,31,True,False
1954.18,1954.18,0.0,1,1,34,True,False
85.34,85.34,0.0,1,1,26,False,False
776.69,776.69,0.0,1,1,72,False,False
429.89,429.89,0.0,1,1,39,False,False
1558.7,1558.7,0.0,1,1,70,False,False
200.63,200.63,0.0,1,1,68,True,False
1219.21,1219.21,0.0,1,1,70,False,False
2210.17,2210.17,0.0,1,1,69,True,False
2841.29,2841.29,0.0,1,1,22,False,False
452.54,452.54,0.0,1,1,30,False,False
150.58,150.58,0.0,1,1,40,False,False
101.74,101.74,0.0,1,1,62,True,False
80.15,80.15,0.0,1,1,76,True,False
85.79,85.79,0.0,1,1,47,True,False
847.26,847.26,0.0,1,1,31,False,False
112.8,112.8,0.0,1,1,25,True,False
2566.53,2566.53,0.0,1,1,74,False,False
149.94,149.94,0.0,1,1,48,False,False
75.72,75.72,0.0,1,1,61,True,False
355.45,355.45,0.0,1,1,76,True,False
2448.79,2448.79,0.0,1,1,44,True,False
68.49,68.49,0.0,1,1,62,False,False
128.12,128.12,0.0,1,1,46,False,False
36.68,36.68,0.0,1,1,48,True,False
318.69,318.69,0.0,1,1,39,False,False
2887.37,2887.37,0.0,1,1,54,True,False
280.82,280.82,0.0,1,1,63,False,False
38.83,38.83,0.0,1,1,40,True,False
949.0,949.0,0.0,1,1,61,True,False
275.12,275.12,0.0,1,1,26,False,False
72.89,72.89,0.0,1,1,47,False,True
284.14,284.14,0.0,1,1,44,True,False
210.05,210.05,0.0,1,1,25,False,False
2825.67,2825.67,0.0,1,1,73,True,False
225.71,225.71,0.0,1,1,33,False,False
93.91,93.91,0.0,1,1,34,True,False
44.62,44.62,0.0,1,1,44,False,True
453.11,453.11,0.0,1,1,37,True,False
428.51,428.51,0.0,1,1,65,False,True
2804.19,2804.19,0.0,1,1,56,False,False
1809.5,1809.5,0.0,1,1,61,False,False
714.45,714.45,0.0,1,1,59,True,False
60.67,60.67,0.0,1,1,28,True,False
58.4,58.4,0.0,1,1,28,False,True
128.05,128.05,0.0,1,1,65,True,False
2410.11,2410.11,0.0,1,1,64,False,False
2779.0,2779.0,0.0,1,1,60,False,False
217.12,217.12,0.0,1,1,59,True,False
110.78,110.78,0.0,1,1,51,True,False
2633.95,2633.95,0.0,1,1,69,False,False
24.37,24.37,0.0,1,1,34,True,False
2789.27,2789.27,0.0,1,1,42,False,True
658.57,658.57,0.0,1,1,66,True,False
48.8,48.8,0.0,1,1,21,False,True
79.71,79.71,0.0,1,1,29,False,False
26.46,26.46,0.0,1,1,38,True,False
904.1,904.1,0.0,1,1,55,False,False
10.38,10.38,0.0,1,1,43,False,False
336.23,336.23,0.0,1,1,30,False,False
214.99,214.99,0.0,1,1,42,False,False
250.99,250.99,0.0,1,1,64,True,False
177.63,177.63,0.0,1,1,42,True,False
163.75,163.75,0.0,1,1,28,False,False
2623.44,2623.44,0.0,1,1,42,True,False
2587.01,2587.01,0.0,1,1,50,False,False
17.3,17.3,0.0,1,1,47,False,False
819.73,819.73,0.0,1,1,30,True,False
262.3,262.3,0.0,1,1,24,True,False
61.43,61.43,0.0,1,1,48,True,False
2948.9,2948.9,0.0,1,1,76,False,False
1506.98,1506.98,0.0,1,1,65,True,False
392.65,392.65,0.0,1,1,20,False,False
370.01,370.01,0.0,1,1,60,True,False
100.41,100.41,0.0,1,1,43,False,False
56.14,56.14,0.0,1,1,61,True,False
114.71,114.71,0.0,1,1,53,False,False
48.26,48.26,0.0,1,1,42,True,False
39.94,39.94,0.0,1,1,69,False,True
26.56,26.56,0.0,1,1,59,False,True
184.48,184.48,0.0,1,1,56,False,False
43.01,43.01,0.0,1,1,26,True,False
263.32,263.32,0.0,1,1,35,True,False
695.55,695.55,0.0,1,1,54,False,False
53.0,53.0,0.0,1,1,70,False,True
24.34,24.34,0.0,1,1,54,False,False
130.68,130.68,0.0,1,1,65,False,False
74.98,74.98,0.0,1,1,76,False,False
48.64,48.64,0.0,1,1,39,True,False
11.98,11.98,0.0,1,1,75,False,False
815.97,815.97,0.0,1,1,23,False,False
2303.28,2303.28,0.0,1,1,51,True,False
469.69,469.69,0.0,1,1,54,False,False
42.57,42.57,0.0,1,1,20,False,False
80.65,80.65,0.0,1,1,76,True,False
329.04,329.04,0.0,1,1,47,True,False
189.76,189.76,0.0,1,1,71,True,False
29.89,29.89,0.0,1,1,47,True,False
46.07,46.07,0.0,1,1,42,True,False
59.0,59.0,0.0,1,1,47,False,False
176.95,176.95,0.0,1,1,50,True,False
64.45,64.45,0.0,1,1,67,False,True
167.84,167.84,0.0,1,1,25,False,False
62.79,62.79,0.0,1,1,63,False,True
145.71,145.71,0.0,1,1,49,True,False
57.08,57.08,0.0,1,1,48,False,False
47.01,47.01,0.0,1,1,23,False,False
1238.96,1238.96,0.0,1,1,46,False,False
205.97,205.97,0.0,1,1,64,True,False
2688.82,2688.82,0.0,1,1,54,False,False
443.47,443.47,0.0,1,1,66,False,True
123.52,123.52,0.0,1,1,51,True,False
318.08,318.08,0.0,1,1,40,True,False
1733.67,1733.67,0.0,1,1,30,False,False
28.18,28.18,0.0,1,1,76,False,False
125.9,125.9,0.0,1,1,36,False,False
70.72,70.72,0.0,1,1,59,False,True
43.75,43.75,0.0,1,1,54,False,False
11.97,11.97,0.0,1,1,33,True,False
38.94,38.94,0.0,1,1,75,True,False
490.48,490.48,0.0,1,1,67,False,False
2196.27,2196.27,0.0,1,1,74,False,False
60.61,60.61,0.0,1,1,49,True,False
28.88,28.88,0.0,1,1,55,False,False
961.47,961.47,0.0,1,1,44,False,False
